type,PC1,PC2,quality
white,32.02570259,-5.757695467,6
white,30.09827943,-6.286174867,6
white,46.53586898,4.603698175,6
white,14.14791255,27.94261649,6
white,25.14844499,25.29838318,6
white,-5.274692678,0.80305302,6
white,-45.06581967,-15.47494736,5
white,43.26492921,-3.372570747,8
white,67.49642446,-3.25825053,6
white,44.1082181,6.849173243,6
white,35.61685794,7.640119789,6
white,61.18295992,-2.910304549,6
white,9.61194644,3.722193968,6
white,-42.86512375,-2.200978111,6
white,56.77578589,1.18072071,6
white,28.63326119,-8.746907863,6
white,36.66207518,-5.291025752,6
white,39.42421911,4.64919939,7
white,7.14420668,-20.89615248,5
white,-1.365904584,-5.467929752,5
white,39.32509933,-0.314325602,6
white,-32.92251267,10.86666874,5
white,52.8529797,1.051978727,7
white,59.93041951,-2.185499368,7
white,14.59402722,5.003046996,7
white,-6.337081981,9.634842341,5
white,-15.60156802,6.579845483,6
white,29.0531288,16.27747461,6
white,-17.96301468,6.50830304,6
white,-50.39193731,-26.2691274,5
white,64.63258752,0.053305198,6
white,42.16432734,6.356126793,6
white,44.57139769,9.062904909,6
white,29.30882059,7.992315734,6
white,43.43652458,5.636907309,6
white,-20.09638216,-7.151439899,6
white,-1.260680382,-16.88984248,8
white,-5.89962846,-15.05312395,7
white,10.9244181,16.71329633,5
white,-15.6821154,3.367507145,6
white,-32.3515616,-10.66829815,6
white,65.88199781,-4.744260643,6
white,66.19213715,5.669083404,7
white,-11.80939683,6.185361436,5
white,-12.06781512,7.148292784,5
white,-79.22538213,-4.987006196,5
white,-94.0816511,2.585444069,5
white,71.18373542,1.974790856,7
white,11.60156687,-14.45911159,6
white,-69.59812329,-6.458673717,5
white,19.21484967,-5.885703711,6
white,48.74967166,4.166411893,6
white,7.282576596,-6.289096402,5
white,12.87770983,-11.93814521,6
white,70.15510907,-8.796859244,6
white,-10.29654681,15.91714266,7
white,-15.85603213,12.49609886,6
white,-1.087700468,8.178497257,6
white,0.268452239,22.0486092,6
white,-27.24508048,12.48778956,6
white,14.9383449,26.19996291,7
white,23.24765646,-21.2777411,6
white,57.90550703,21.02283682,7
white,-47.28550419,-42.8227336,5
white,-52.07264342,-20.43874148,6
white,-51.74301987,1.356900753,5
white,-53.90352712,12.30278414,5
white,-54.42051304,14.22769158,5
white,-29.53515873,-9.864956423,7
white,22.81935261,-17.62087921,5
white,23.5193676,-16.38754651,5
white,55.60635401,2.761775268,7
white,-19.91625757,-5.409760244,7
white,17.7030956,8.964121187,8
white,33.53466537,3.981663823,6
white,11.27758238,13.43186833,7
white,36.14770131,5.731806181,5
white,-25.07886495,-28.5522788,6
white,36.7356335,11.05668469,5
white,-48.45974814,18.08244315,6
white,-16.28646395,-14.82324134,7
white,-31.49634239,25.59804793,6
white,23.51077278,6.418644851,6
white,0.451609707,14.69151897,7
white,-71.1359434,28.54666114,5
white,14.39519773,0.078257802,6
white,71.9625277,-0.941485904,6
white,-26.53232483,-27.80382753,6
white,54.94008519,8.830325637,7
white,57.15966666,4.296870678,7
white,66.19593947,5.64112195,5
white,27.0218131,12.5795351,6
white,20.39148572,-4.800375825,6
white,34.73465096,-4.929473128,5
white,77.24560733,-0.646108235,6
white,-2.742501811,0.244082956,5
white,37.65512852,3.161502564,6
white,38.44275225,1.157226761,6
white,51.44584824,2.693558042,8
white,69.54812005,8.657382685,6
white,-11.18693532,-3.963008202,5
white,-9.43822569,26.70238749,5
white,36.95906809,2.8224498,6
white,53.09467211,4.177377034,6
white,22.98501956,8.367782968,6
white,-41.82819185,-19.76795489,5
white,-1.423501409,-2.2472242,6
white,-5.36611823,-7.3574879,6
white,27.47748726,14.74907776,7
white,50.79059701,-2.649173415,6
white,36.49199368,0.646200383,6
white,5.435940816,-7.738776576,6
white,-53.26067443,-17.44074651,6
white,-20.07687831,-28.19869149,4
white,73.80799538,-10.91581129,4
white,-79.12942819,12.79562062,5
white,25.49790559,-1.270507985,4
white,-40.11671705,-15.07559819,6
white,45.35713487,6.172742814,6
white,5.45235124,10.98129794,6
white,90.91950659,-5.189391956,4
white,50.73812331,4.688712767,7
white,-48.97061199,-10.08389639,5
white,-40.9446733,21.15328653,7
white,47.70760042,-6.599047441,7
white,-61.26007878,-18.56965803,6
white,10.39477824,-21.94827717,6
white,21.25531279,-20.01727858,6
white,48.20368904,6.976964792,6
white,49.99796636,-12.03578811,6
white,21.60903638,-6.397707006,6
white,19.90509353,-6.996398017,6
white,23.67842376,-7.689968934,5
white,57.43500657,7.3895566,5
white,44.89778395,15.39487325,7
white,3.552173935,13.63545134,6
white,-9.702275943,25.37064775,6
white,-15.41436585,31.07368059,7
white,66.04496136,6.150976724,6
white,17.69652543,14.45781461,5
white,18.2315957,12.52610798,5
white,44.53699517,-2.310080368,6
white,15.28474117,-5.172058399,6
white,24.92901802,-2.516043744,6
white,-23.82003426,-2.370137702,6
white,37.88255561,20.02897069,6
white,46.27510061,6.426704436,6
white,67.43159267,-6.431453898,4
white,23.84169387,-3.642633225,5
white,22.55416533,-13.44317543,5
white,14.77674604,8.177848739,5
white,15.3039214,6.249709015,6
white,26.0889524,-8.138273194,6
white,-9.846886005,6.714604435,6
white,20.97165558,-10.8324699,7
white,-27.56168483,-19.8308768,6
white,-21.69606928,-22.36921749,6
white,34.66911313,18.80290197,6
white,23.59962314,-9.076698247,7
white,-6.248517428,-9.95866072,6
white,-55.54660424,-5.580497603,5
white,-43.27808433,18.41009434,6
white,-67.71533145,4.609438518,5
white,21.26158552,12.40899958,6
white,21.75897836,-2.314887338,7
white,-44.64838842,-10.07126439,5
white,94.96862069,-5.090516101,4
white,3.984629731,14.95618528,6
white,15.32753785,-7.818266931,5
white,45.97549104,-0.762369402,6
white,21.49276518,-1.404049881,5
white,61.65676252,6.571707558,6
white,25.843792,0.070811696,6
white,-53.27662162,19.96751544,5
white,21.49330413,-9.571509852,6
white,18.8886644,-8.131150959,5
white,33.87961293,5.298780164,6
white,30.85926658,-14.12818399,6
white,-22.81088401,19.77857217,6
white,-25.25971719,21.17738345,5
white,-13.88628878,-17.10745095,5
white,-61.98804406,-27.10332466,6
white,22.98160693,4.269612709,6
white,24.48489747,-4.713983824,6
white,26.93219293,-6.996002427,6
white,-0.413537203,16.72019377,6
white,20.36617703,6.591870241,7
white,53.56336133,-5.032999576,6
white,20.68084264,-13.95986311,6
white,-9.19197608,22.56541452,6
white,33.68022682,7.132754386,5
white,53.7523712,-1.885681111,6
white,22.57315769,-6.11874518,7
white,21.96825917,4.027329152,7
white,46.14151725,-5.818226568,5
white,-6.61894916,22.01549884,7
white,-54.57026062,-4.431640313,5
white,-10.48674921,-10.91290147,6
white,12.66605953,15.86384419,7
white,7.814507052,3.156123895,6
white,33.45082067,19.49169192,6
white,-46.44614601,-0.121544531,5
white,-32.1758033,0.667745969,5
white,-5.826833878,-8.660557179,5
white,-45.47914838,0.140178023,5
white,-20.17122859,5.141447242,8
white,45.13569395,-8.385962448,8
white,-2.453473128,0.714881755,6
white,-4.491031343,2.894305128,6
white,31.05463527,-6.026153059,6
white,29.99865848,9.210736689,6
white,32.9111077,-5.48203989,6
white,-17.35073354,23.23610917,7
white,-17.59834431,22.40691889,6
white,-50.31512679,-5.274686265,5
white,67.42760741,-3.214266604,6
white,0.635322868,-0.851578787,6
white,-9.160400191,-6.680667733,5
white,-27.27705462,-8.534488028,6
white,-34.125844,4.270255207,6
white,-39.30452988,-10.66872184,5
white,-58.56305482,-0.442548608,6
white,-42.73407175,-2.234335845,5
white,-67.88568949,-0.879741247,6
white,26.16470531,8.179368291,6
white,15.16157556,-1.007786709,6
white,1.688597381,-2.417138283,5
white,17.1077375,5.918061801,6
white,-3.526373645,28.26025218,5
white,24.60943357,-12.92089432,6
white,28.50245305,1.829983496,6
white,26.44028941,-12.39894322,5
white,48.68181136,-6.365043938,5
white,27.55656966,-4.866040475,6
white,40.88178672,-0.218182661,6
white,-35.30501506,1.726837494,5
white,-48.28621839,-7.963734866,6
white,8.806949871,-16.17289757,5
white,59.92239406,13.3020295,6
white,17.57555592,-22.02602558,5
white,-5.121246752,-3.332479572,6
white,-11.13494087,-11.26217421,6
white,27.45770989,3.34913796,6
white,-47.49803849,3.736020494,5
white,-36.5586498,9.761338913,6
white,39.22117584,9.664415081,6
white,37.61682797,3.16446827,6
white,26.40014812,2.239844987,4
white,-30.23745301,-3.769712182,5
white,-73.06655267,16.61687608,5
white,-6.978387326,17.14223287,6
white,-12.47176592,22.77760164,6
white,-8.78752781,-2.141545257,5
white,-40.03902619,10.01199974,5
white,1.172834432,-4.559033125,6
white,-38.65328354,-5.319885365,6
white,-49.59089338,-7.242680794,5
white,-61.15060201,-3.113953014,5
white,-1.764766874,-3.558447081,7
white,59.73729283,-1.251515244,6
white,-61.15032327,-3.112010268,5
white,-43.20006551,-11.7136613,5
white,52.83325655,1.071309124,7
white,24.52738463,-2.399526825,7
white,-1.77431517,-9.447535286,5
white,-43.19986338,-11.7135569,5
white,14.81612154,-7.346378113,6
white,17.43353129,7.242035313,6
white,15.92142655,-0.707520237,6
white,15.48814836,-2.902508427,6
white,-62.74347146,-28.30688116,5
white,-27.16821262,-9.437463698,6
white,-30.19813977,17.14157844,6
white,-3.868093789,25.13381914,5
white,72.55331329,1.223354248,6
white,46.9361499,-7.793489834,6
white,-59.27510608,4.725318393,5
white,-18.26743224,-22.64145485,6
white,-25.26353209,-17.0938157,6
white,49.15765431,-8.248650116,6
white,-25.26332996,-17.0937113,6
white,1.970504831,17.09926047,5
white,17.26736028,-16.95121802,5
white,-5.033523758,-16.55099132,5
white,25.21955357,7.912828073,6
white,23.24508175,-4.874623118,6
white,26.47309033,3.139412203,6
white,40.30225155,-9.676719827,6
white,15.58558293,1.152422084,5
white,-16.85643367,12.25119937,6
white,2.443066971,-5.28835288,6
white,-48.35049291,-0.655504153,5
white,-39.10127738,7.96306756,5
white,-7.172690611,-20.21926622,6
white,-36.35567738,-8.457918134,5
white,12.28337474,-13.2047061,7
white,18.38417735,-2.109781334,5
white,-17.34549649,-10.97645214,6
white,29.18912606,0.749454702,6
white,23.62175813,2.306335591,6
white,-3.322930814,-3.671375498,5
white,-11.0217489,-4.002520005,5
white,-21.39500003,-0.558976722,5
white,41.93995829,7.308205802,6
white,36.02362984,9.855523516,6
white,45.71750332,12.4964384,6
white,60.17708533,5.045218876,6
white,58.48759303,-7.856401184,5
white,0.378947552,-11.32521928,5
white,7.628160813,17.84076042,6
white,25.88948089,9.159857375,6
white,31.70194183,10.73288185,6
white,-46.08184659,6.188559884,5
white,15.5717311,-14.33498658,5
white,8.653210016,23.65507148,5
white,-17.54821007,-2.691743429,6
white,35.70334783,-19.27378648,4
white,15.57200984,-14.33304383,5
white,67.15044243,-5.462077312,6
white,72.3740108,-2.84372528,6
white,49.39835507,10.37603158,6
white,16.65277601,-2.67682937,6
white,23.18180661,-3.977810334,6
white,46.55873974,-9.995399496,6
white,88.60704,5.806304449,6
white,-25.68620993,-11.99629825,6
white,51.75575063,13.08993243,6
white,-64.67361928,19.97393459,6
white,-19.02588066,20.85481624,5
white,33.47184946,-4.209275201,5
white,36.83957434,-5.300946909,6
white,-36.52730307,-8.972042747,6
white,-45.22689988,-5.787256899,6
white,-17.15568575,-7.809962706,6
white,32.97281944,5.059048893,7
white,3.05549208,-14.54339907,5
white,-27.85337442,8.019566943,5
white,35.28361694,12.73414586,6
white,66.81091889,-0.365361196,5
white,-2.455859195,40.79903107,4
white,41.56528781,-10.42021328,5
white,-9.238034428,-2.53040711,6
white,29.34536351,-3.392253386,6
white,40.98959724,2.939610064,6
white,-115.8264289,-38.26401755,5
white,14.70407854,19.57875467,6
white,70.21016477,-1.504631252,6
white,55.58556924,5.956922402,6
white,100.3361993,1.560470642,6
white,-41.53884011,-22.48145925,6
white,-94.76866927,-5.070193319,5
white,-55.0980053,-1.61978445,5
white,-23.33704966,39.5311022,5
white,-6.436329727,23.82810298,6
white,-68.42906078,-11.18553742,6
white,39.44383081,-6.794778498,6
white,-33.34381453,17.56812798,6
white,-31.8201103,19.54515808,6
white,15.83053937,4.31385522,6
white,10.9310436,9.433761467,5
white,31.25104115,8.53749024,6
white,-25.15281365,19.81023598,6
white,-21.70181511,22.3148209,6
white,49.46054761,-16.56590661,5
white,5.964625982,-9.668215571,6
white,80.04889079,-0.730172989,5
white,30.88363946,9.544494409,6
white,28.63815474,-4.615216222,6
white,63.83039303,-2.039476489,5
white,33.52141155,15.38809748,6
white,41.64400116,8.287201734,6
white,91.87046987,6.474934829,6
white,-48.74591291,3.572431089,5
white,39.01566751,-4.879741523,6
white,26.14129194,-3.226457921,6
white,35.79844486,-5.543612611,6
white,30.88377883,9.545465782,6
white,41.61185821,-0.79745041,5
white,0.213135599,-3.056242149,5
white,-77.28043923,6.053404594,6
white,10.26928341,-10.50598814,6
white,29.47457906,-5.221049482,7
white,30.77861713,2.286762717,6
white,69.59140064,-6.85559816,6
white,7.622177947,-4.947521206,7
white,19.42950001,-2.741487278,7
white,24.57800575,2.552263021,7
white,-18.78431836,-14.28025876,5
white,-35.03054926,-0.559191264,5
white,6.940556056,-16.69445037,6
white,15.6525955,-14.35916141,6
white,58.50670331,-7.847118285,6
white,37.48370483,0.917435759,7
white,40.56069048,4.868703453,7
white,38.00220027,6.284592996,6
white,32.72258338,13.3104803,7
white,6.857689835,-8.480699919,7
white,81.63102721,9.88174085,5
white,42.07335904,1.397155345,6
white,36.69019433,15.21330137,7
white,6.606896855,20.79779507,6
white,21.53529014,15.53338122,6
white,0.233473571,-3.067733302,6
white,-8.500526401,-2.219259529,6
white,-19.01692661,20.85105266,6
white,32.44698134,-14.95712199,6
white,-17.14144766,-16.85659193,6
white,6.299477397,-2.436895529,6
white,31.37938278,-4.68840917,6
white,1.544678613,-4.680124283,5
white,-31.57524023,-1.255336812,6
white,-106.1607189,-43.36853244,6
white,-24.6401183,-14.95383094,6
white,26.92004467,-7.873945837,6
white,10.46519851,-6.454122587,6
white,14.11749306,-2.155254673,6
white,26.40680446,-8.259249504,6
white,60.40412794,13.71013043,6
white,63.32667433,4.863533375,7
white,24.58441569,-8.868193983,6
white,17.75723711,15.34468775,6
white,-4.725219025,9.365254259,6
white,11.47051009,8.397339022,6
white,-9.967783351,2.656790369,6
white,41.95238906,14.61406307,6
white,29.2907242,-11.58279448,5
white,-37.61413647,-14.15616051,6
white,67.79833013,-4.211031359,7
white,91.36749287,-3.009418409,4
white,68.07182013,-5.194017769,6
white,62.382161,0.500898285,5
white,-11.96776923,10.33185677,5
white,-9.430793154,4.810793644,5
white,-25.68259628,-15.22367309,5
white,2.989973333,9.165995381,7
white,39.39259166,1.41717039,5
white,11.27007264,-9.341620766,7
white,2.990377599,9.166204171,7
white,-56.10328456,-17.37132201,5
white,17.34567096,5.844738398,6
white,42.19438491,6.335217829,7
white,6.084725846,1.719181039,7
white,15.75151759,-11.1502105,6
white,49.88698061,-7.014545087,6
white,-12.44793551,-33.36213787,5
white,-63.59049457,-1.697881001,6
white,39.85767444,-0.47883101,6
white,67.57883262,-3.264151277,7
white,7.435895919,10.59906179,7
white,35.1388277,5.471357225,7
white,-52.8551677,1.152464726,6
white,-2.736907721,13.99366988,6
white,18.71092339,-3.973314134,6
white,-39.21509427,-6.607084924,5
white,16.88421196,11.85583265,6
white,-39.21469,-6.606876133,5
white,-62.32304422,8.088363559,6
white,16.8844141,11.85593704,6
white,8.911753382,10.70062138,6
white,40.63638315,0.743670733,7
white,-60.77979198,-4.111677971,6
white,13.46573007,8.898175739,6
white,-23.47530754,8.071067748,7
white,50.5279827,2.39982277,7
white,35.11705275,9.58471526,7
white,-100.2012142,-22.27140828,5
white,58.05770469,-10.92865049,5
white,58.05784406,-10.92767911,5
white,19.71455102,19.98900613,7
white,-76.27252464,3.97009792,5
white,66.51770011,0.601202397,7
white,-16.84986484,16.34903718,7
white,-16.84946057,16.34924597,7
white,3.080556625,9.148615565,6
white,52.35906157,7.049771676,6
white,61.805154,-4.851822155,6
white,-12.1117359,-3.361426708,5
white,22.79566394,15.72304851,6
white,26.55189965,2.18774624,7
white,23.39328171,2.361316111,7
white,-81.16791679,-21.01115905,5
white,23.39348384,2.361420506,7
white,26.55210178,2.187850635,7
white,25.73910636,-16.81473995,5
white,-5.865311668,21.43316143,6
white,-38.41224701,24.70843988,5
white,31.46762146,10.79823717,7
white,-14.74066793,2.215453053,7
white,-8.682831518,21.52546845,6
white,7.092224947,8.360318263,6
white,-38.411564,24.71059142,5
white,6.88054675,-8.513637269,4
white,91.5636491,0.166700344,6
white,74.12142743,-0.482647906,6
white,15.76459108,8.428779296,6
white,-49.33595646,4.084465637,6
white,25.30403971,-5.299969379,5
white,-13.96739416,-21.17436338,6
white,-30.1338571,-4.691326127,7
white,-31.93516381,-18.10387511,5
white,24.78337065,0.749558525,7
white,55.71639577,-1.351575562,6
white,16.06490203,3.323777632,6
white,-36.58043805,16.17323371,5
white,-6.374207339,-2.640939722,6
white,52.17533985,15.29909903,7
white,-66.77431626,-1.536633185,6
white,25.89296333,4.164627044,6
white,28.07608565,-2.684901971,7
white,22.14454217,2.200230366,6
white,29.74475158,-1.218097457,6
white,-7.043098301,8.432738697,6
white,30.34886284,0.075425711,7
white,22.14482091,2.202173112,6
white,42.12000837,-5.033082328,6
white,58.79092867,-2.416015366,6
white,72.44834548,-6.062210192,6
white,3.994489304,13.51386399,6
white,3.810289163,-1.928108282,6
white,47.29233672,-4.6980279,5
white,39.65467962,2.791103633,6
white,4.388116619,3.419289513,6
white,-47.41838781,11.0183281,6
white,20.64127821,3.85204384,6
white,39.90763383,10.91482617,6
white,14.17285435,5.129296612,6
white,77.92337369,-10.82125238,5
white,36.04799886,-12.95630364,5
white,-7.627494172,16.80126075,6
white,10.74680807,15.35256044,6
white,67.96347979,14.43924157,6
white,79.14598574,-0.11204379,6
white,79.41352341,-1.077881809,6
white,1.384756356,6.785551178,7
white,19.23369042,3.194379651,6
white,67.96368192,14.43934597,6
white,-55.25140129,6.618745155,5
white,-1.553752909,6.875631426,6
white,3.891299443,2.140313592,6
white,-17.54955053,24.19042474,5
white,39.65246983,-7.717559608,5
white,-358.4536592,165.1415228,3
white,-2.050525942,26.59949747,6
white,44.97126582,2.198244199,6
white,-45.15644632,-14.00195998,5
white,-41.91669064,-18.29669144,6
white,-49.53802593,0.033456928,6
white,55.9617672,20.48910229,7
white,36.06553683,9.862398842,6
white,28.5431268,13.20509391,6
white,47.42773119,-1.526977549,6
white,24.60409513,9.88811851,7
white,-0.489690242,-8.379867447,6
white,6.159061999,12.18339672,6
white,17.28540345,16.36368287,6
white,61.471689,0.230202918,7
white,4.414222402,11.62806084,7
white,20.72465637,4.72662912,6
white,44.40333316,-5.468246324,8
white,1.1319192,-6.867463982,8
white,-41.74618214,-12.49911109,7
white,-31.24956759,26.96480737,6
white,-85.97884028,-10.93317989,5
white,78.37278665,2.796481677,7
white,12.85698845,-26.57096597,4
white,11.08851732,10.27119557,6
white,3.993066363,13.50407891,6
white,35.17047763,5.482485058,6
white,31.29073689,1.776849676,6
white,42.21666622,6.336890385,4
white,-1.062997338,0.855607803,5
white,-4.394700329,-2.124284515,5
white,8.735688403,5.756453526,6
white,-28.51917255,13.20547946,5
white,60.98741789,9.44000858,7
white,10.98264728,-1.060866563,8
white,20.18669487,-0.612128968,8
white,21.62234519,-5.481908499,6
white,10.8865814,-4.273255632,6
white,6.393526819,-10.63345318,6
white,-24.24649963,5.936844283,6
white,-23.97895529,4.970978184,5
white,-4.845859792,7.968524623,7
white,44.65986717,4.956407972,6
white,20.47126844,8.008737871,5
white,25.14888982,7.038500468,6
white,8.393694082,12.63521045,7
white,14.84458883,-7.328122224,8
white,23.42608521,13.76469796,7
white,76.65851165,-5.992825351,4
white,39.13931742,1.504136243,6
white,5.206305938,3.724205095,6
white,30.88190759,12.73820385,6
white,42.31410134,-14.17340038,5
white,-20.28007712,26.55220932,6
white,-7.765096985,-8.312816768,5
white,68.23236216,2.056014299,6
white,20.65695387,17.03611227,7
white,-46.46785814,16.26641207,5
white,28.11216883,-10.87342705,6
white,21.2052885,-11.78059107,7
white,-4.145996922,18.83651492,6
white,13.96598075,6.976267417,6
white,57.88561459,-1.779566847,6
white,10.65801673,-14.73316483,6
white,-26.58180794,-7.299994662,6
white,10.43219586,-10.55283233,7
white,-7.913185882,17.73656452,5
white,4.653287897,-4.838857569,6
white,49.29831743,14.49989018,6
white,48.73842715,0.080667222,7
white,2.23747138,-18.05497909,6
white,1.454308072,-15.17801075,6
white,1.273386311,-18.32374559,5
white,39.48265089,8.712524777,6
white,40.8832327,11.17718898,7
white,32.82451073,14.14120388,6
white,47.75874865,-4.304078984,5
white,-80.98925844,-2.323370294,6
white,24.13462107,-0.49999547,6
white,96.60218001,0.523315867,4
white,6.376980313,11.25075232,7
white,-52.50554203,49.8586959,6
white,39.84580972,26.42160836,6
white,-46.16337697,-0.185383274,5
white,-41.79704351,-8.346147522,6
white,47.99774541,-7.592728837,5
white,-13.46512674,1.512281805,6
white,34.32583638,27.112358,7
white,-31.19080739,24.62706327,6
white,-30.44615127,9.459135145,5
white,29.57376127,-15.75714742,5
white,62.17183087,1.46089068,5
white,59.6112972,2.892798259,6
white,-31.54489789,-17.66621938,6
white,24.4938512,-9.699967248,6
white,-43.18642222,6.978449019,5
white,21.05886244,-4.452311203,6
white,20.3536176,-5.679203687,6
white,39.05678243,-8.972134943,6
white,47.71892924,20.29660826,6
white,41.30879021,20.68976431,7
white,-6.781922112,-15.36186967,5
white,41.93136359,7.33409408,6
white,25.78849036,1.873636969,6
white,83.0436977,-10.44112717,6
white,10.94546236,10.31567856,6
white,61.0550802,-11.06424351,6
white,6.566834794,-4.300086342,7
white,41.92058914,-4.06502223,6
white,-44.5327089,3.628756496,5
white,15.38526071,2.129468083,6
white,16.90100848,-15.05457534,6
white,43.41034583,-5.778160953,6
white,19.89506971,4.418757849,7
white,59.45236999,-7.605363175,5
white,61.99739537,-13.12505594,4
white,-40.40029619,23.29290504,6
white,18.48491275,4.287502666,6
white,-20.53498482,4.723838779,5
white,-16.78731547,21.31942163,6
white,-44.26304418,22.24210505,5
white,-40.40009406,23.29300943,6
white,13.0084602,14.02199108,7
white,86.34823169,-7.458590718,7
white,9.236070145,5.599222383,5
white,18.48505212,4.288474039,6
white,38.66021836,0.221420501,6
white,15.05017975,7.197010441,6
white,26.05949149,0.883704814,5
white,46.65230599,1.353939887,6
white,-35.57484926,13.21104452,5
white,26.76116424,2.108524583,6
white,30.40176041,-7.242178322,7
white,41.44042954,-2.163320453,6
